sep=,
Ext_id: com.instructure.candroid,To: 2022-02-04,From: 2021-01-02
Date,AppID,AppName,Language,Review Language,Version,VersionCode,OS,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Device,Device Type,Tags,Categories,Updated,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link
"2021-04-28 19:48:45","com.instructure.candroid","Canvas Student","en","en",,,,"lara z","3",,"HW summition record fails.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/827994864?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=827994864"
"2021-04-28 19:50:11","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Dev H","5",,"Easy to use and no issues or bugs thus far!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/827994865?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=827994865"
"2021-04-28 19:53:41","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Lydia Burger","1",,"Blank screen when trying to access login.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/827994866?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=827994866"
"2021-04-28 20:09:33","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Lucky Lucky","5",,"It's a great app",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/827994867?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=827994867"
"2021-04-28 20:41:38","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Martina Smith","5",,"Awesome",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/827994868?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=827994868"
"2021-04-28 22:53:08","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Ashley Diggs","4",,"I love this app to check on my assignments and grades.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/827994869?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=827994869"
"2021-04-28 22:58:03","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"jb the don","5",,"Easy to use. Love it",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/827994870?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=827994870"
"2021-04-29 02:07:04","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"VA1ER1E.","1",,"Caca",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828026049?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828026049"
"2021-04-29 06:44:29","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Ryan Christian","5",,"Easy to use and responsive",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828143004?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828143004"
"2021-04-29 15:14:30","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"deacon pain","5",,"A++",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828202507?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828202507"
"2021-04-29 18:14:41","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"LU'AN WILLIAMS","5",,"Great app.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828291804?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828291804"
"2021-04-29 18:55:27","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Takalani Mukwevho","5",,"It is a very good app",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828348174?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828348174"
"2021-04-29 20:00:49","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Keinedrian Hogan","4",,"Sometimes it has it's problems",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828348175?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828348175"
"2021-04-29 20:22:44","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Austin Palmer","2",,"Only actually works half the time. Other times the app is blank.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828348176?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828348176"
"2021-04-29 20:26:33","com.instructure.candroid","Canvas Student","en","en",,,,"Evan Patton","1",,"Trash",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828348177?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828348177"
"2021-04-29 23:56:23","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Sullayman Samai","5",,"Nice app I really like it.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828348178?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828348178"
"2021-04-30 01:10:38","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"John R Di Nicola","5",,"Very good",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828407526?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828407526"
"2021-04-30 01:56:39","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"lily Leavitt","5",,"I really enjoy having my grades easily shown and the to do list that it gives. It has been easy for me to use and communicate with people through.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828407527?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828407527"
"2021-04-30 02:45:15","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"John Doe","1",,"I haven't used it much, so I'm not rating it overall. I want to make a suggestion. I want to edit comments made on discussion boards. How do I grant this message aimed to the developers? That is all.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828407528?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828407528"
"2021-04-30 03:02:17","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Noe Grimaldo","5",,"Great Application!!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828407529?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828407529"
"2021-04-30 05:16:20","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"AVALON Nathan","5",,"Good",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828462733?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828462733"
"2021-04-30 09:14:15","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Elizabeth Hangat Dagele","3",,"This is my first time to use Canvas.. Slowly getting there..",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828535518?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828535518"
"2021-04-30 13:46:03","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Vivian Chielo","2",,"I can't attend any conference with it",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828606315?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828606315"
"2021-04-30 13:51:25","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"George Biketi","5",,"Awesome App",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828606316?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828606316"
"2021-04-30 15:06:51","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Lizzy Stafrella","1",,"Whenever I search my school it crashes. Please fix this app asap I still need to finish my school activities.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828606317?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828606317"
"2021-04-30 15:38:29","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Soom","1",,"canvas sucks",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828677529?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828677529"
"2021-04-30 17:44:14","com.instructure.candroid","Canvas Student","en","en",,,,"Rebekah Fortin","5",,"Great platform for my online schooling.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828677530?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828677530"
"2021-04-30 18:09:14","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Aquarius Joker","5",,"Great app",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828677531?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828677531"
"2021-04-30 20:53:49","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"James Adesina","4",,"Good but i need a join code",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828774219?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828774219"
"2021-04-30 21:37:48","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Aurora LaFore","4",,"Reliable but please include points in the grade section. Some of my professors don't grade by %.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828774220?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828774220"
"2021-04-30 22:43:09","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Patricia Littlewood","1",,"No way you can contact the instructor or their supervisors if you have a dispute",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828774221?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828774221"
"2021-04-30 23:24:09","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Stephen Hartkemeier","3",,"This is a good app to do your online courses. Although, it tends to lag and not work only for a few occasions. Other than that, it is a good app to use for your courses on your phone.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828774222?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828774222"
"2021-05-01 08:01:37","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Cristian Lagunas","4",,"Can't share my pdfs to canvas assignments.",,,,,,,,,,"Updated",,,,,"1",,,"https://appfollow.io/gp/20453/review/563553227?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=563553227"
"2021-05-01 00:55:45","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Afnan Kader","5",,"Educational during covid-19",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828774223?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828774223"
"2021-05-01 01:03:56","com.instructure.candroid","Canvas Student","en","en",,,,"Christina Krahn","5",,"Great app for college.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828801528?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828801528"
"2021-05-01 09:37:09","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"RyanOlite [Ryanonymous23]","5",,"Love it. Works like a bomb",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828911538?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828911538"
"2021-05-01 13:29:58","com.instructure.candroid","Canvas Student","en","en",,,,"Tiffiny Friesen","5",,"Most the 5stars are teachers I bet...",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/828994681?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=828994681"
"2021-05-01 15:43:17","com.instructure.candroid","Canvas Student","en","en",,,,"Brandy Rodrigue","5",,"I love ig it",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829062540?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829062540"
"2021-05-01 16:32:22","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Amandla Makhoba","5",,"Very functional.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829062541?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829062541"
"2021-05-01 16:50:44","com.instructure.candroid","Canvas Student","en","en","6.10.0",,,"Tapatio Azul","3",,"glitches sometimes",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829062542?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829062542"
"2021-05-01 17:22:20","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Cesar Luna","5",,"Excellent app, puts all the necessary tools needed to access Canvas courses in easy reach.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829062543?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829062543"
"2021-05-02 14:14:54","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Fred M","5",,"I've used other school apps and none of them come close to the ease of access and use friendlessness.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829349635?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829349635"
"2021-05-02 16:00:24","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Dave","5",,"Awesome",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829422139?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829422139"
"2021-05-02 16:47:01","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Hahree Myname","5",,"This app make doing assignments and checking due dates and announcements so easy. Definitely should download it",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829422140?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829422140"
"2021-05-02 16:57:28","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"K Knox","5",,"Easy access to course materials even when on the go.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829422141?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829422141"
"2021-05-02 19:47:26","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"David Johnson","4",,"Works great",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829489395?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829489395"
"2021-05-03 00:32:53","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"igoy 1267","1",,"It sucks, me school butt",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829489396?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829489396"
"2021-05-03 02:52:29","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Cristel Tandazo","5",,"Good",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829660061?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829660061"
"2021-05-03 11:19:45","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"des dhoni wiastanto","5",,"Very much helpful during online learning due covid-19",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829781242?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829781242"
"2021-05-03 11:30:01","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Levi M.","4",,"it's gooood, but dark mode please?",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829781243?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829781243"
"2021-05-03 12:12:14","com.instructure.candroid","Canvas Student","en","it","6.11.1",,,"Magno Mota","5",,"Primoroso!!!!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829781244?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829781244"
"2021-05-03 12:37:55","com.instructure.candroid","Canvas Student","en","en","6.10.0",,,"Motseki Makhubo","5",,"Easy and fast to use even when the internet is slow",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829852965?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829852965"
"2021-05-03 13:26:41","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Ronald Robinson","5",,"It allows me to send my work through when I forget it",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829852966?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829852966"
"2021-05-03 13:28:00","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Innocent Ndukwe","5",,"Best nursing app",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829852967?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829852967"
"2021-05-03 14:50:16","com.instructure.candroid","Canvas Student","en","en",,,,"Cherry Rose Deniega","1",,"Hi.. I am using this canvas app for my subjects but now I cant access it the same in the website. Please fix it.. I badly need it for exams...",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829852968?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829852968"
"2021-05-03 16:03:21","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"kaykay gaming","5",,"I love this app",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829943846?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829943846"
"2021-05-03 17:19:18","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Ezekiel Kwilla","5",,"Excellent",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829943847?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829943847"
"2021-05-03 19:16:43","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Whit Taylor","5",,"It's terrific to be able to access Canvas modules on this Android app. Navigation is easy and it can even open PDF documents internally, so there is no need to download.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829988264?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829988264"
"2021-05-03 19:20:42","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Simon Mash","5",,"Excellent experience",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829988265?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829988265"
"2021-05-03 19:55:44","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Olivia Vasquez","4",,"I'm only knocking off a star for this app because whenever I open it I get so anxious about my grades and assignments.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829988266?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829988266"
"2021-05-03 22:45:47","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Liliya Shilova","5",,"Easy to use",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829988267?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829988267"
"2021-05-03 23:57:48","com.instructure.candroid","Canvas Student","en","en",,,,"MrSirinventor7","1",,"School is bad",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/829988268?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=829988268"
"2021-05-04 01:10:32","com.instructure.candroid","Canvas Student","en","en",,,,"Nya Quiin","5",,"School 😣😓😔🔪",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830052364?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830052364"
"2021-05-04 04:55:45","com.instructure.candroid","Canvas Student","en","en",,,,"Thanuja Nandhiboyan","5",,"I use to believe reviews not app this is good app for studying some people were saying that this is get problems there is no problem in the app who are using this app problem in there mobile and some were listening class and playing freefire pubg because of this the phone get heat this cause your phone burn and hang one last thing yours phone charger get completely used for this app every day my phone 💯 percent charge it get used",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830119422?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830119422"
"2021-05-04 15:03:26","com.instructure.candroid","Canvas Student","en","en",,,,"Cryophobiz","1",,"Made me sad",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830268803?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830268803"
"2021-05-04 15:47:01","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Kim Bates","5",,"Love it very conve",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830326536?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830326536"
"2021-05-04 15:53:26","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Mason White","1",,"Bad",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830326537?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830326537"
"2021-05-04 19:11:10","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Caroline J","1",,"Fix the app, last update messed it up",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830386812?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830386812"
"2021-05-04 20:19:51","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Stephanie Norby","5",,"I'm so happy that this app was created and they have kept up with the updates really well It is so easy to use on a mobile device!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830386813?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830386813"
"2021-05-04 21:40:03","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Janise McWilliams","5",,"Love",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830386814?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830386814"
"2021-05-04 23:56:56","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Blake Early","4",,"Add predictive text when searching for schools and that will make it perfect. Also, Dad push notifications every time a grade is updated",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830386815?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830386815"
"2021-05-05 02:07:23","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Thecoolseasons","5",,"I mean it works",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830441997?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830441997"
"2021-05-05 13:36:08","com.instructure.candroid","Canvas Student","en","en",,,,"brandon reyes","1",,"It didnt let me sign in",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830634669?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830634669"
"2021-05-05 13:45:16","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"OZZIE VIEW","4",,"Great App!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830634670?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830634670"
"2021-05-05 17:46:52","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Steve Bob","5",,"Easy to navigate and student friendly ...",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830732748?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830732748"
"2021-05-05 18:15:22","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Mustafa Shuqair","5",,"A dark theme would be a great addition",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830732749?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830732749"
"2021-05-05 18:56:20","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Tiffany","5",,"Always works when I need it! Great interface, easy to use.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830776213?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830776213"
"2021-05-05 19:20:46","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"A M Drake","3",,"I have been using canvas for over 3 years now. I use it now more than ever, since I am doing virtual classes. I do have a suggestion: I recommend adding an audio/video call option, since I have to sign in to Zoom for all 5 of my daily video calls. It would just be nice to be able to click something and go straight to my classes. It could be easier for students in my district, since we have to have an authorized account for our calls. If we had calls on Canvas, no students would have to sign in every time and the teachers would know which student it is since most of us are signed in by name. It may not be possible to add that, but if there is, I would highly recommend it. Other than that, It's pretty ok. It lags a lot, especially on PC, and it's really a pain when I misspell something even when spelling doesn't count for our grade. Luckily, my teachers go in and look through our assignments and grade them even after they were ""graded"" by Canvas. I also would like to suggest adding a ""go in and double-check"" feature, because I often miss-click an answer and get it wrong. If these features are added and the problems are fixed, I might rate it 5 stars, depending on how good it is.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830776214?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830776214"
"2021-05-05 22:58:37","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"LingLongz420","5",,"Very easy to use 👌💯",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830776215?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830776215"
"2021-05-05 23:56:33","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Audrey Clabaugh","5",,"Nice app!!!! VERY/EXTREMELY helpful for school--college (especially during this time of ""virtual learning"" due to the Covid-19 epidemic!!!! THANK YOU VERY MUCH FOR THIS APP!!!! ( I would be ABSOLUTELY LOST without it)",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830776216?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830776216"
"2021-05-06 11:51:17","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Bupe Kaoma","4",,"Good app",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830984330?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830984330"
"2021-05-06 12:18:01","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Dan Bowlings","5",,"I love this app! It's easy to use and it has no ads.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/830984331?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=830984331"
"2021-05-06 13:47:02","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Tari Zaragoza","5",,"Just awesome! I love Canvas!!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/831030517?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=831030517"
"2021-05-06 14:10:34","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Officially_Lilac","5",,"Super helpful",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/831030518?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=831030518"
"2021-05-06 14:36:58","com.instructure.candroid","Canvas Student","en","en","6.11.1",,,"Goku","4",,"It is a very good app for completing schoolwork. Although everytime i try to go on my dashboard, it will load so long that would give up. And when I try to go to To Do page it still takes long, nothing was wrong with it, I just woke up trying to complete schoolwork, And it just loads, I asked my teacher for help and it didn't help either. So know I have to use my computer to do it. Or the teacher can send a pic of everything of the schoolwork, to complete, please, becareful when doing schoolwor",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/831030519?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=831030519"
"2021-05-06 15:32:43","com.instructure.candroid","Canvas Student","en","en",,,,"Afro Uchiha","1",,"My brain hurts",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/831111833?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=831111833"
"2021-05-06 16:43:47","com.instructure.candroid","Canvas Student","en","en",,,,"Altzers","1",,"Bro i hate canvas ever since i had to start virtual school everytime i try and submit a picture for a assigment it never submits and im not able to get anything done",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/831111834?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=831111834"
"2021-05-06 18:28:28","com.instructure.candroid","Canvas Student","en","es","6.11.1",,,"Laura Gonzalez","2",,"He estado entregando cosas que me piden y me aparece faltante y últimamente me ha estado dando muchos problemas.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/831202578?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=831202578"
